gene_name	gex
TIMM23B	158.80523129218201
SEC24A	94.14950191551
DUSP22	8.550311908653459
FAM13C	3.4585531315901603
USF3	0.0
TBC1D5	114.132253342475
LGALS1	0.0
DHX35	0.0
TAC4	0.0
ATG16L1	540.0146431296749
ADAMTS16	0.0
PFDN1	0.0
MLYCD	78.53797736319329
MAP4K3	5.379971538029151
REG3A	0.0
FBXO9	0.0
TAX1BP1	0.96070920321949
SPATS2L	24.5941556024189
CTNNAL1	15.3713472515118
SNX30	0.480354601609745
C17orf113	0.0
RPS20	185.897230822971
KHDRBS2	68.49856618954959
HAGHL	2.6899857690145703
CNBP	663.177562982414
HECTD4	0.0
OR52N2	0.0
NTN1	0.0
GMCL2	0.0
RPL34	584.3033373980941
DNAJA2	44.2886942684185
CAMK2G	0.0
LSM5	0.0
ETF1	0.0
KRT39	0.0
COLEC12	0.96070920321949
HTR2A	0.0
NR3C1	0.0
BATF2	0.480354601609745
COMMD3	19.0220422237459
ZCCHC3	0.0
LYG1	0.0
PAPPA	0.480354601609745
CD59	0.0
RABGEF1	3.17034037062432
STH	0.0
SEC63	44.5769070293843
OR8G5	0.0
ARSA	0.0
CAPN1	0.09607092032194901
RASGEF1B	14.1224252873265
GAB1	0.09607092032194901
GLT6D1	0.0
ST20	0.0
MPHOSPH9	1.05678012354144
SUMO1	1789.3208909963
GVQW3	24.113801000809197
CLSTN2	0.09607092032194901
SGMS1	0.0
NDUFAF4	0.0
CD302	3.65069497223406
ADH1A	0.0
TRABD	206.456407771868
EIF3E	1129.98616482676
IFIT5	0.288212760965847
MTMR12	69.3151690122862
JCAD	0.0
PF4V1	0.0
C15orf62	0.0
WEE1	0.0
PELI3	1.92141840643898
PPP1R11	0.0
ISL1	0.0
UROS	95.5905657203393
UNC5A	0.09607092032194901
ZNF514	0.0
MARCHF1	1.92141840643898
TPI1	2.59391484869262
LAMB2	0.0
CH25H	0.0
LRP2BP	0.09607092032194901
THEMIS	0.0
C1QTNF5	0.672496442253643
SPATS2	47.4590346390428
EXOSC8	89.15381405876872
NDST1	15.083134490546
ZDHHC7	0.0
OR2AG1	0.0
TBXT	0.0
QRFPR	0.0
DENR	655.684031197302
PHLDB2	0.09607092032194901
USP17L5	0.0
SKIL	0.480354601609745
SERPINB4	2.6899857690145703
NEDD9	0.0
NCK2	9.414950191551
IL1R2	0.0
COX18	44.67297794970629
SLC22A14	0.0
CLDN24	0.0
POLA2	0.09607092032194901
LRRCC1	62.830381890554705
PXMP2	0.09607092032194901
NR1D1	2.97819852998042
C6orf118	0.0
THOC3	0.0
IFITM3	0.0
VCL	0.0
PTK7	104.044806708671
TRPM1	0.0
DYNC1I2	19.790609586321498
FERMT3	0.0
CCN2	171.198380013713
COX11	0.09607092032194901
RSL1D1	9.799233872838801
VIT	0.0
PODXL2	13.5459997653948
PRUNE2	0.0
ZBBX	0.09607092032194901
ATXN7	0.09607092032194901
HECW1	4.99568785674135
UCP3	0.0
HLA-E	87.23239565232971
SNX19	0.0
MAK	16.4281273750533
PTPRR	0.0
EVPLL	0.0
MOB4	426.650957149776
RTN4IP1	0.0
STRIP2	70.22784275534471
NPY	0.0
RANBP9	0.0
VPREB3	1.2489219641853402
SCRN1	0.09607092032194901
VPS41	277.837101571077
TAS2R13	0.0
RCE1	0.672496442253643
TCEA2	0.0
KCTD18	0.480354601609745
SCN3B	0.0
MATR3	0.0
FAM241B	36.218736961374795
FJX1	0.09607092032194901
NPAT	0.0
SLC39A7	0.480354601609745
RNF170	31.4151909452773
CEP97	0.0
MSGN1	0.0
DCUN1D2	0.0
FBXL8	0.0
DEFB113	0.0
DUSP4	0.288212760965847
STARD4	122.10613972919701
MYT1L	0.0
CAV2	0.0
ATOX1	74.8872823909593
CSE1L	0.09607092032194901
PRSS23	0.288212760965847
ITGAL	0.0
CRIM1	0.288212760965847
LALBA	0.0
TFPI	0.0
SPATA31D4	0.0
RESF1	238.01570509762902
IQCF1	0.0
SFSWAP	1.7292765657950802
FAM149B1	0.0
JADE2	0.288212760965847
KRTAP9-3	0.0
PEMT	0.09607092032194901
CCN6	0.0
USP17L10	0.0
OR12D2	0.0
AK1	0.0
PLLP	9.030666510263211
PRNP	0.09607092032194901
LINGO1	0.0
CLIP1	0.672496442253643
TRHR	0.0
FBXL18	23.0570208772678
SEMA4B	0.0
DSCC1	41.9829921806917
SFMBT1	6.9171062631803295
PPP1R3A	0.0
ASAH2	0.0
GPR151	0.0
CD300LG	0.0
CTSC	2349.51042739359
PFKL	153.233117913509
ESF1	15.659560012477698
NEK5	2.11356024708288
UBAP1	91.9879062082662
UBL3	13.4499288450729
RPS21	5.86032613963889
FOXE1	0.0
DSG3	0.0
BTAF1	0.480354601609745
AARS2	1.05678012354144
RIMKLB	1.2489219641853402
MSRB2	0.480354601609745
IRX6	0.0
HES6	117.25455825293899
NR4A2	0.0
CLDN25	0.0
GOLIM4	0.0
GALNT14	0.09607092032194901
NLRC5	0.0
HBZ	0.0
TUBG2	0.0
HADHB	188.971500273274
RCL1	0.0
CHCHD6	0.0
TPST2	88.0009630149053
GLI2	0.288212760965847
INHBC	0.0
ALKBH2	20.4631060285751
KAT8	0.0
OTOR	0.0
TYMP	0.09607092032194901
PAG1	0.0
PDE7A	16.7163401360191
DUSP6	35.45016959879921
MAP6D1	0.480354601609745
OR10A7	0.0
NOL4L	3.17034037062432
HTR1F	0.0
GIP	0.0
PNISR	1556.4449801358999
MTHFD2	289.41364746987097
MVD	210.68352826603402
QRICH2	0.09607092032194901
JMJD8	0.09607092032194901
HACD1	4.80354601609745
VSTM2L	0.0
NCOR1	0.0
UNC50	0.288212760965847
OR5AK2	0.0
IL10RB	8.83852466961931
PLEKHH2	20.4631060285751
RIMBP2	0.0
DGKG	0.09607092032194901
DEFA5	0.0
SPDYE17	0.0
DDX21	305.025172022188
ALDH1A1	0.0
IL1RL1	0.0
NOSTRIN	0.0
CTSZ	1.53713472515118
LANCL1	68.0182115879399
CMTR1	142.761387598416
TUBGCP5	86.5598992100761
TPGS2	208.666038939273
TRDN	10.5678012354144
TGIF2-RAB5IF	19.790609586321498
SLC12A5	0.96070920321949
KLRK1	0.0
PHLPP1	4.32319141448771
CCDC121	4.32319141448771
HIRA	0.0
PPP1R35	32.2798292281749
HOXD4	0.0
SPDYE9	0.0
DTWD1	148.525642817733
GTF3A	67.3457151456863
DAZAP2	271.160172608701
CEP44	0.09607092032194901
FAXDC2	31.799474626565104
KCNC2	0.0
RWDD2A	9.414950191551
G6PC2	0.0
PNPLA7	0.0
KRTAP19-2	0.0
TSPEAR	0.96070920321949
SMIM19	30.838765423345603
KCNE2	0.0
DGKI	0.0
AKAP1	0.0
RASSF9	0.288212760965847
CHST2	0.0
TLCD3B	0.288212760965847
UQCRC1	807.187872545016
GDF6	0.0
OMD	0.0
PBX2	1.2489219641853402
TAF5	37.5637298458821
SNRPB	196.945386659996
TRIM23	0.0
FBLL1	0.0
ZNF26	0.0
GUSB	0.0
GFRAL	0.0
BRICD5	0.480354601609745
SREK1IP1	175.80978418916698
KRTAP19-1	0.0
SLC2A12	17.292765657950802
DPP4	5.668184298994991
CARD18	0.0
CCN3	0.09607092032194901
JAZF1	0.0
MDM1	12.5852905621753
TASP1	94.9180692780856
BCL2L14	0.0
SLBP	18.0613330205264
LIPJ	0.0
UPK2	0.0
LARS2	325.296136210119
COQ5	87.6166793336175
GSTK1	86.31972190927121
LDHC	1.53713472515118
PTH2R	0.0
AIG1	1.05678012354144
KLHDC8B	0.0
PCDHB5	34.10517671429189
PTER	54.28006998190121
CTR9	7.87781546639982
VKORC1	0.0
GPR35	0.0
ENTPD8	0.0
SNTN	0.0
IL26	0.0
SGCB	0.0
HRH2	1.05678012354144
FAM166B	0.0
KCNK5	0.480354601609745
AK6	307.13873226927103
PLA2G1B	0.0
KRT6A	0.0
TLL1	0.0
PRDM14	0.09607092032194901
SLCO1A2	0.0
BTN3A2	13.161716084107
TAAR8	0.0
BNC1	0.0
PPM1H	0.0
SVOPL	0.0
PSMC3IP	74.35889232918849
MEGF9	0.0
CEP43	21.9041698334044
DYRK2	1.53713472515118
SCLT1	3.17034037062432
TENM2	0.0
LMBR1	0.09607092032194901
PLPP1	93.57307639357842
ANKRD29	6.43675166157058
RGL2	0.0
CCND2	113.07547321893401
CCDC137	0.96070920321949
YPEL5	0.672496442253643
GANC	0.0
C3orf14	0.0
AAR2	38.236226288135704
SLC9A3	0.0
CDH15	0.09607092032194901
EEPD1	0.0
P2RY6	0.09607092032194901
DEPP1	1.53713472515118
SNTB2	0.09607092032194901
DHFR	0.0
ANKHD1-EIF4EBP3	0.0
LRRTM4	2.6899857690145703
LMNTD2	0.0
NPAS4	0.09607092032194901
CCL13	0.0
NUDT6	17.292765657950802
APOL5	0.0
ZNF517	0.0
TRMO	11.624581358955801
NPM3	30.838765423345603
WDR41	15.8517018531216
IKZF5	19.790609586321498
GLIS2	0.0
RNF14	74.5510341698324
NPHP1	10.1835175541266
LPP	0.0
GSN	0.09607092032194901
DCLRE1A	22.288453514692197
PPP1R16A	42.4633467823015
OBI1	162.936280866026
NEK10	0.0
TCAIM	3.4585531315901603
ST3GAL2	1.92141840643898
RUSF1	20.4631060285751
LMO1	0.0
SASH1	0.288212760965847
LZTS1	0.0
GRIK1	0.0
HAT1	134.83553667185498
GYPC	36.0265951207309
TMEM37	0.09607092032194901
SLC25A30	0.0
GPRC5B	175.329429587557
SYNGR3	4.32319141448771
UBALD1	2.3057020877267798
PIK3CA	10.1835175541266
TRAM1L1	20.4631060285751
RPL19	118.743657517929
HLA-DOA	0.0
KLHL41	0.0
MICU2	25.1705811243506
DEFA6	0.0
TM2D3	0.0
RND2	166.875188599225
SHMT1	0.0
PLXNB1	0.96070920321949
CTSB	0.0
MAPK7	0.0
RPS17	348.881547149158
LRRTM3	0.0
HCAR2	0.0
FKBP5	0.0
HTRA3	0.0
ZBTB34	0.0
GC	0.0
NDUFB9	2696.13430791518
SPDYE18	0.0
MYADML2	0.0
IGLL5	0.0
PRKG1	1.2489219641853402
SHROOM3	6.43675166157058
CTSF	10.8560139963802
ATP8B4	0.0
PPIF	0.0
LDB2	0.0
PCTP	89.7302395807004
GRID1	0.0
H2BC1	0.0
TMBIM6	2922.57346711401
OSTF1	32.5680419891407
ARIH1	0.0
KHDC1L	0.0
RUFY4	0.0
EXOSC7	0.0
KCNJ3	0.0
SLC30A9	0.0
KNG1	0.0
DDX6	151.792054108679
DPY19L4	85.5031190865346
FANCE	4.0349786535218595
ARHGAP23	0.09607092032194901
FADD	5.2839006177072
TOM1L1	98.47269332999778
DOK5	0.96070920321949
HAND2	0.0
PLOD3	0.09607092032194901
MBOAT2	11.8167231995997
SYCP2	0.0
SALL1	0.288212760965847
GPSM3	6.62889350221448
OAF	0.0
SURF1	102.98802658512899
IGF2BP3	0.0
TRPC4AP	213.565655875693
NPVF	0.0
ARID3B	38.5244390491016
KDSR	0.0
BUB1B-PAK6	1.05678012354144
RPS3	16.908481976663
GIMAP7	0.0
RAD50	61.2932471654035
FLII	182.967067753152
PHYKPL	0.288212760965847
RNF215	0.0
HMX1	0.0
PNMT	0.0
PMFBP1	0.0
PDXDC1	0.0
SLA	0.0
ADCK2	0.0
RPL32	1907.29598115165
BARHL1	0.0
CHKB	156.499529204455
HDDC2	0.0
R3HCC1	0.0
NLRP6	0.0
WFDC6	0.0
CLNS1A	408.877836890215
STXBP4	71.572835639852
CDCP1	61.773601767013204
ZNF474	0.0
PRLH	0.0
OR51B4	0.0
SARM1	0.0
KCTD2	0.288212760965847
SLC35B2	27.572354132399397
SUGCT	0.0
PCDHA7	0.09607092032194901
ERVFRD-1	0.0
TCF7	0.0
TSPAN32	0.0
STC1	0.0
SMNDC1	0.0
OCIAD2	0.288212760965847
DNMT3A	180.132975603654
HSPD1	0.09607092032194901
MAPK8IP3	0.0
ZNF337	0.0
RRH	0.0
OXGR1	0.0
NCAPD3	0.288212760965847
CTC1	0.0
ZNF300	30.166268981092
IKBIP	15.659560012477698
UGGT1	0.0
DHRS12	5.379971538029151
SLC35B3	10.8560139963802
SMARCA5	2.11356024708288
QSER1	0.480354601609745
CPLX1	0.0
ZFR	0.0
SLC9B2	1.2489219641853402
TMEM218	114.42046610344102
SLX4	0.0
HSD3B7	8.83852466961931
TMEM200C	0.09607092032194901
KCNE3	2.3057020877267798
EPGN	0.0
DCXR	0.672496442253643
FAM174B	3.4585531315901603
MRPL38	204.823202126395
TTC26	85.5031190865346
HOXA5	0.0
ANGPTL5	0.0
SLC66A2	0.09607092032194901
PRMT3	83.005275158164
CBWD1	0.0
NOD2	0.0
KRTAP4-12	0.0
FGD4	14.1224252873265
WNT5B	0.0
FAM228B	4.5153332551316
ZNF286A	66.2408995619839
TMEM178A	0.672496442253643
IFT74	0.288212760965847
TMEM89	0.0
MAST4	0.0
TMEM52B	0.0
SMYD1	0.288212760965847
SPSB4	0.0
CLDN8	0.0
LPL	7.10924810382423
B4GALT7	0.288212760965847
MKRN2	8.26209914768762
OLAH	0.0
APOD	0.09607092032194901
TRIM26	23.5854109390385
C12orf71	0.0
SAA2	0.0
FGF2	320.636696574505
CYP3A43	0.0
RAPGEF5	0.288212760965847
ITFG1	0.0
IDO1	0.672496442253643
SUMO3	4.5153332551316
CLDN16	0.09607092032194901
INO80C	187.722578309088
DNHD1	0.0
PLIN1	0.0
MFSD3	0.0
KCNG3	0.288212760965847
POC5	57.3063039720426
TM4SF19	0.0
SPATA13	0.0
RSPO3	0.0
POLR2J3	0.0
SFRP5	0.09607092032194901
ATP5F1B	0.0
CYP26A1	0.09607092032194901
LRRC18	0.0
RNF103	0.09607092032194901
MRPS30	0.672496442253643
POFUT1	0.0
NTN3	0.0
ART3	0.0
EXOC1	37.9480135271699
POFUT2	71.28462287888621
C3AR1	0.0
LYSMD2	0.288212760965847
PBRM1	0.672496442253643
CHADL	0.0
CRYBB1	0.09607092032194901
MYOM2	0.288212760965847
MFSD13A	0.0
UQCC2	0.0
BOK	39.389077331999104
USP17L29	0.0
TCP11	0.0
MYO7A	0.09607092032194901
OR5L2	0.0
SRSF1	520.127962623032
CCDC60	0.96070920321949
CDH11	0.0
CCDC73	0.0
FYN	0.0
ARHGAP26	0.0
FREM1	0.0
SLC20A2	0.0
CDK4	183.78367057588798
TBC1D26	0.0
DHX40	4.32319141448771
UNC45B	0.09607092032194901
KRTAP9-1	0.0
CBY1	151.31169950707
SGCG	0.0
IL4	0.0
OTOGL	0.0
THAP9	53.22328985835979
XXYLT1	0.0
MCFD2	0.0
MRRF	0.09607092032194901
IWS1	0.0
TRIM51	0.0
RPL4	0.0
C16orf46	0.0
AMACR	19.2141840643898
PLXDC1	0.0
ZNF572	9.895304793160749
BCL2	0.480354601609745
USP34	0.0
PTPN11	80.31528938914941
NFS1	7.10924810382423
THOC6	200.980365313517
FBXO31	4.99568785674135
MORC2	0.288212760965847
SVEP1	0.0
RAI14	0.09607092032194901
STX18	78.53797736319329
MYO1A	0.0
KRTAP10-9	0.0
CLNK	0.0
INMT	0.0
SCRN2	362.76379513568
TPCN2	57.3063039720426
WDSUB1	15.8517018531216
FGFBP3	111.538338493783
KRT84	0.0
XYLT1	0.0
MRPL58	0.0
MAPKBP1	0.0
APOL2	3.65069497223406
ADGRB3	0.288212760965847
EVC	58.6032613963889
GFPT1	437.31482930551203
GRAMD2B	0.0
MAPRE3	0.0
ZNF311	0.09607092032194901
PAIP1	0.0
H2BC8	2.11356024708288
CSF2	0.0
CLEC3A	0.09607092032194901
FGFBP2	0.0
STK17B	0.0
MINAR1	0.0
PDCD11	1827.0767626828301
KRTAP12-2	0.0
PAPOLG	0.0
CDK5RAP3	2706.60603823027
SPACA9	0.0
AFF3	0.0
WNT7B	0.0
CCR1	0.0
KRTAP4-3	0.0
GHDC	22.528630815497
COA4	66.5771477831107
IL22	0.0
TMEM42	55.288814645281704
CBWD2	0.0
CUTA	1.05678012354144
TRIM65	0.0
PRPH2	0.0
LAMA5	0.288212760965847
H3C4	0.480354601609745
PLAAT2	0.0
WNT10A	0.0
C5orf49	0.09607092032194901
SMIM2	0.0
DEFB134	0.0
CROT	32.2798292281749
TOR1B	0.0
USP47	0.0
SULT4A1	1.2489219641853402
OR4C13	0.0
EPHB3	0.96070920321949
UHRF1BP1	8.550311908653459
MPRIP	0.09607092032194901
NPTN	6.9171062631803295
CCDC186	281.96815114492
DEFB127	0.0
YTHDC2	167.163401360191
IL34	0.0
RUNDC3A	0.96070920321949
LDHB	1523.49265446547
RALGDS	0.0
ATP5ME	0.0
HEATR6	7.87781546639982
MRPS23	182.534748611703
MTERF4	36.5069497223406
FAM110C	4.0349786535218595
ELP4	149.87063570223998
FBXO40	0.0
CYP11B1	0.0
ADAMTS5	0.0
SEC61B	29.397701618516397
TNF	0.0
PGAM1	0.0
GDAP1L1	0.480354601609745
BAZ2A	0.09607092032194901
PPP6C	25.362722964994504
LMAN1L	0.0
PDLIM4	0.672496442253643
TMEM186	26.803786769823798
NOL10	0.0
COX19	44.2886942684185
RAB5A	9.414950191551
GID4	0.0
UBQLNL	0.0
SAA1	0.0
PLRG1	604.5743015860251
CREB3L1	0.480354601609745
CCL15	0.0
ALS2	4.5153332551316
YWHAG	348.16101524674303
MOSMO	0.0
FAM83A	0.0
FXN	90.5948778635979
LIPF	0.0
CDH10	0.96070920321949
CDCA7L	214.43029415859
OR10C1	0.0
GPR62	0.09607092032194901
OR2F1	0.0
CLEC4A	0.0
SNX25	0.0
PTGIS	9.414950191551
PHF19	0.288212760965847
RBM17	0.0
RFK	0.09607092032194901
TMEM150C	0.0
GALNTL6	0.0
C10orf95	0.0
SYN3	9.895304793160749
LPCAT2	0.0
HPD	0.288212760965847
COPS9	0.0
MRPS36	644.059449838346
TMEM171	3.4585531315901603
SLC25A37	0.09607092032194901
PATE1	0.0
SOWAHC	0.480354601609745
RFFL	1.2489219641853402
CEP112	0.0
OCM	0.0
FLACC1	0.0
ERICH1	0.0
RXFP3	0.0
GNPDA1	105.19765775253401
TIMM10B	93.95736007486609
FAM3B	0.0
ISL2	0.0
POLR3G	1333.6565159093
WAC	0.0
KIF20B	0.96070920321949
PSMD2	0.09607092032194901
SIRPD	0.0
ACKR4	0.0
LRRC75B	0.0
SLC38A2	178.884053639469
ABCG2	7.397460864790079
STBD1	0.0
UGT1A10	0.0
IL36B	0.0
LTO1	0.96070920321949
SPSB2	8.16602822736567
USP38	18.7338294627801
ECM2	0.0
SRCAP	0.288212760965847
ATF7-NPFF	2.6899857690145703
RTF1	0.09607092032194901
GABRP	2.11356024708288
TMEM249	0.0
ZNF117	0.0
MTERF3	34.3453540150968
IL27	0.0
SCGN	0.0
CCL3L3	0.0
ZNF396	3.84283681287796
FAM216A	29.109488857550602
AMZ1	0.09607092032194901
TMEM179B	0.0
EFHB	0.0
FZD10	0.0
TMEM256-PLSCR3	2.3057020877267798
RASD2	0.09607092032194901
CLPX	0.0
AGA	31.223049104633397
TMEM212	0.0
COA1	452.97438931799
GPRC5A	0.96070920321949
GAPT	0.0
TAGLN	1.92141840643898
TMPRSS5	0.0
BCCIP	840.524481896732
ABCG1	0.0
OR2S2	0.0
RNF8	241.61836460970198
MAPK12	0.09607092032194901
C9orf24	0.672496442253643
NNT	21.567921612277605
ADAM10	841.581262020273
KCP	0.0
SLCO1B3-SLCO1B7	0.0
NCR2	0.0
C6orf52	3.17034037062432
RNF152	0.0
CEP76	14.1224252873265
VAMP5	0.09607092032194901
AFAP1	0.09607092032194901
GPR160	0.288212760965847
LAMB1	3.4585531315901603
GSX2	0.0
FBXO25	0.0
ABI3BP	0.0
PTGES	1.92141840643898
SRRT	0.672496442253643
ATP5MC1	0.0
CHAC2	18.2534748611703
TRA2B	1485.9289246195901
TTR	0.0
OR2A5	0.0
MAPK10	0.0
IL3	0.0
PRSS53	0.0
HERC5	0.0
NIPSNAP2	0.0
CLDN17	0.0
MICU3	0.09607092032194901
